wavelength	s1	s2	s3	s4	s5	s6	s7	s8
1.53117	-41.9938	-45.5544	-53.979	-40.2364	-52.3481	-45.0115	-49.4	-40.5507
1.53116	-40.5644	-41.5108	-48.1909	-40.7116	-50.4667	-42.2727	-47.0951	-39.0778
1.53116	-39.3935	-38.7498	-44.6587	-41.2409	-42.2992	-40.4469	-42.8153	-37.8908
1.53115	-38.5684	-36.9133	-42.5501	-41.8003	-38.5002	-39.396	-40.2333	-37.2726
1.53114	-38.1311	-35.7436	-41.3421	-42.4091	-36.3082	-39.0369	-38.8254	-37.2778
1.53113	-38.1163	-35.1039	-40.8045	-43.1291	-35.043	-39.3688	-38.2653	-37.942
1.53112	-38.5759	-34.9254	-40.8347	-44.0517	-34.4501	-40.4856	-38.4212	-39.3289
1.53111	-39.602	-35.1813	-41.3976	-45.2839	-34.4274	-42.6173	-39.2782	-41.453
1.53111	-41.3669	-35.8761	-42.501	-46.939	-34.9532	-46.0686	-40.9213	-43.6491
1.5311	-44.202	-37.043	-44.1797	-49.1064	-36.0701	-48.7034	-43.5432	-43.431
1.53109	-48.5434	-38.7437	-46.4416	-51.6687	-37.897	-44.979	-47.2098	-40.7912
1.53108	-50.9304	-41.0517	-49.0162	-53.6226	-40.6555	-40.786	-49.3112	-38.199
1.53107	-46.3953	-43.9084	-50.6997	-53.3247	-44.4709	-37.865	-46.4465	-36.3
1.53106	-42.5403	-46.4327	-50.2636	-51.6905	-46.7576	-35.873	-43.3411	-35.0576
1.53105	-40.0659	-46.6166	-48.8842	-50.2901	-43.7805	-34.5559	-41.3361	-34.384
1.53105	-38.5316	-45.1088	-47.7438	-49.5452	-40.5251	-33.7777	-40.2452	-34.2282
1.53104	-37.7026	-43.8234	-47.003	-49.4761	-38.3638	-33.4704	-39.903	-34.5823
1.53103	-37.4775	-43.3057	-46.4062	-50.0319	-37.0745	-33.6089	-40.247	-35.4863
1.53102	-37.8389	-43.6318	-45.58	-51.0875	-36.4668	-34.2008	-41.3023	-37.051
1.53101	-38.8473	-44.8567	-44.327	-52.2577	-36.4489	-35.284	-43.1856	-39.5287
1.531	-40.682	-46.9736	-42.8007	-52.7358	-37.003	-36.9207	-46.0856	-43.5633
1.53099	-43.8032	-48.9338	-41.2988	-52.0672	-38.1815	-39.1421	-49.635	-51.5132
1.53099	-49.7632	-47.5974	-40.0366	-50.928	-40.1377	-41.6038	-49.9779	-54.5008
1.53098	-71.6452	-44.2847	-39.1236	-50.107	-43.2298	-42.6646	-46.8193	-45.6637
1.53097	-49.1788	-41.4763	-38.6161	-50.005	-48.2854	-41.1862	-44.2273	-41.8892
1.53096	-43.771	-39.4662	-38.5607	-50.9249	-53.6	-39.034	-42.7042	-39.966
1.53095	-40.972	-38.1314	-39.0266	-53.4768	-48.1245	-37.3464	-42.0953	-39.1297
1.53094	-39.4294	-37.3663	-40.1432	-59.9832	-43.7926	-36.2713	-42.3353	-39.1377
1.53094	-38.7397	-37.1152	-42.1861	-63.9416	-41.3098	-35.766	-43.511	-39.9569
1.53093	-38.7659	-37.3663	-45.8756	-52.5005	-39.9087	-35.7957	-45.9566	-41.7257
1.53092	-39.5051	-38.1529	-54.3778	-47.2983	-39.2593	-36.3673	-50.5606	-44.8648
1.53091	-41.0799	-39.5694	-55.8389	-44.0456	-39.2178	-37.548	-55.3766	-50.3265
1.5309	-43.825	-41.8213	-45.7232	-41.8462	-39.7324	-39.5089	-48.7863	-52.7602
1.53089	-48.537	-45.3651	-41.3198	-40.3756	-40.8151	-42.6726	-43.9018	-46.5087
1.53088	-53.7345	-51.1552	-38.6994	-39.4937	-42.5459	-48.3944	-40.9063	-42.5838
1.53088	-48.2602	-53.9512	-37.0595	-39.1464	-45.1141	-71.2087	-38.9917	-40.2996
1.53087	-43.7534	-48.1109	-36.1098	-39.3378	-48.9522	-49.6685	-37.8174	-39.0428
1.53086	-41.1725	-44.542	-35.7289	-40.1314	-55.1238	-43.9439	-37.2276	-38.5691
1.53085	-39.7676	-42.6318	-35.8754	-41.6787	-60.7426	-41.0582	-37.153	-38.8063
1.53084	-39.2432	-41.7915	-36.5591	-44.2897	-54.8694	-39.4417	-37.576	-39.806
1.53083	-39.5254	-41.8044	-37.8253	-48.3981	-51.5244	-38.6256	-38.5205	-41.7914
1.53083	-40.7082	-42.6349	-39.6978	-50.9349	-50.1661	-38.4166	-40.0516	-45.4204
1.53082	-43.151	-44.3722	-41.8513	-46.4123	-50.0268	-38.728	-42.271	-53.5727
1.53081	-48.0095	-47.1247	-42.6832	-42.3563	-50.7089	-39.5252	-45.2022	-57.0306
1.5308	-57.7629	-49.8942	-40.9459	-39.6904	-51.6285	-40.7995	-47.9931	-46.2089
1.53079	-47.8484	-48.6559	-38.4582	-37.9704	-51.6479	-42.5394	-47.9917	-41.8267
1.53078	-42.0273	-45.2756	-36.4051	-36.9495	-50.2366	-44.6564	-45.9299	-39.3279
1.53077	-38.7308	-42.6776	-34.9403	-36.5133	-48.362	-46.8011	-44.2159	-37.8554
1.53077	-36.6651	-41.028	-34.0089	-36.6233	-46.8279	-48.2301	-43.3397	-37.1087
1.53076	-35.3979	-40.1673	-33.5542	-37.296	-45.8724	-48.541	-43.2659	-36.9704
1.53075	-34.7479	-40.0083	-33.5478	-38.5948	-45.5418	-48.3744	-43.9001	-37.4174
1.53074	-34.6398	-40.5509	-33.9922	-40.5911	-45.8671	-48.4602	-44.9664	-38.5057
1.53073	-35.0587	-41.8868	-34.9261	-43.0452	-46.9119	-49.0642	-45.5255	-40.4042
1.53072	-36.0374	-44.2091	-36.4389	-44.1397	-48.7386	-49.992	-44.3347	-43.5243
1.53072	-37.6519	-47.5331	-38.7086	-42.1589	-50.9852	-50.3497	-41.9777	-48.9325
1.53071	-39.9773	-49.0159	-42.0793	-39.4282	-51.4056	-49.1611	-39.6684	-54.3643
1.5307	-42.7114	-45.7095	-46.9312	-37.2843	-48.7785	-47.0586	-37.8247	-47.363
1.53069	-43.84	-42.3209	-49.13	-35.8263	-45.7915	-45.0839	-36.4864	-42.841
1.53068	-41.9613	-40.012	-44.9604	-34.9749	-43.4737	-43.6176	-35.6195	-40.2169
1.53067	-39.5757	-38.5924	-41.7174	-34.6773	-41.8157	-42.7246	-35.194	-38.6479
1.53066	-37.8521	-37.9023	-39.8214	-34.9314	-40.6962	-42.4117	-35.2011	-37.7945
1.53066	-36.8499	-37.8839	-38.8578	-35.799	-40.0168	-42.709	-35.6585	-37.5005
1.53065	-36.4855	-38.5729	-38.6107	-37.449	-39.7008	-43.7087	-36.6198	-37.6901
1.53064	-36.6891	-40.1248	-38.9848	-40.3035	-39.678	-45.6213	-38.1956	-38.3267
1.53063	-37.3829	-42.9112	-39.9485	-45.7304	-39.8667	-48.8843	-40.5985	-39.3865
1.53062	-38.3733	-47.5065	-41.4861	-71.2257	-40.1588	-53.6581	-44.2054	-40.8191
1.53061	-39.1414	-49.096	-43.4832	-46.2557	-40.419	-52.6647	-48.7965	-42.4562
1.5306	-38.9236	-43.584	-45.3887	-40.1961	-40.519	-47.571	-48.0801	-43.8606
1.5306	-37.6615	-39.5226	-46.034	-36.9544	-40.3995	-44.1354	-43.8727	-44.426
1.53059	-36.0855	-36.8863	-45.2463	-34.964	-40.1039	-41.9428	-40.9718	-44.0922
1.53058	-34.7335	-35.1638	-44.2327	-33.7549	-39.7361	-40.5922	-39.2023	-43.4503
1.53057	-33.7932	-34.1054	-43.7649	-33.1325	-39.3938	-39.8893	-38.2385	-43.0062
1.53056	-33.3084	-33.5919	-44.1332	-33.0095	-39.1304	-39.7458	-37.9163	-42.9801
1.53055	-33.2896	-33.5737	-45.6143	-33.3551	-38.9512	-40.1333	-38.1706	-43.4478
1.53055	-33.75	-34.0505	-48.9146	-34.176	-38.824	-41.0623	-39.0044	-44.42
1.53054	-34.7098	-35.0705	-57.3295	-35.5094	-38.6987	-42.5563	-40.4866	-45.7983
1.53053	-36.1653	-36.7539	-57.893	-37.4042	-38.5344	-44.5487	-42.7669	-47.1331
1.53052	-37.9543	-39.3673	-47.8552	-39.817	-38.3269	-46.4737	-46.0447	-47.4225
1.53051	-39.4025	-43.5897	-43.4387	-42.1363	-38.1188	-46.8502	-49.7043	-46.2371
1.5305	-39.4413	-51.9811	-40.8575	-42.6694	-37.9884	-45.4041	-49.4802	-44.4702
1.53049	-38.2836	-54.2128	-39.3336	-41.2661	-38.0298	-43.6524	-46.3629	-42.8599
1.53049	-37.0751	-45.7445	-38.5975	-39.6747	-38.3428	-42.3791	-43.993	-41.6082
1.53048	-36.4243	-42.2695	-38.5588	-38.6558	-39.0392	-41.7287	-42.6312	-40.7057
1.53047	-36.5666	-40.6784	-39.2231	-38.3319	-40.2692	-41.7109	-42.0998	-40.09
1.53046	-37.751	-40.2716	-40.6502	-38.7399	-42.2808	-42.3419	-42.3092	-39.6901
1.53045	-40.5982	-40.8876	-42.7659	-39.9954	-45.5599	-43.651	-43.2797	-39.4403
1.53044	-47.5424	-42.6485	-44.3165	-42.4265	-50.7675	-45.5246	-45.1765	-39.2907
1.53044	-49.787	-46.0281	-42.7394	-47.0155	-51.0205	-46.9891	-48.4809	-39.2169
1.53043	-39.5063	-51.3074	-39.6354	-56.7824	-45.266	-46.0587	-54.9314	-39.2264
1.53042	-34.629	-49.3326	-36.9938	-49.1423	-41.4186	-43.4899	-72.458	-39.3551
1.53041	-31.6047	-44.0398	-35.0722	-42.9998	-38.9287	-41.0767	-53.5076	-39.6559
1.5304	-29.6167	-40.8123	-33.7832	-39.6901	-37.3028	-39.2613	-48.6783	-40.1831
1.53039	-28.3713	-38.9568	-33.0462	-37.7081	-36.3129	-38.0252	-46.3709	-40.9682
1.53038	-27.7537	-38.0886	-32.8251	-36.5696	-35.8547	-37.3023	-45.3907	-41.9636
1.53038	-27.7408	-38.0861	-33.1302	-36.0758	-35.8918	-37.0488	-45.4128	-42.9093
1.53037	-28.3778	-39.0035	-34.0294	-36.143	-36.4401	-37.2501	-46.392	-43.2175
1.53036	-29.7593	-41.1071	-35.6891	-36.7488	-37.5746	-37.9199	-48.4141	-42.4259
1.53035	-31.8412	-44.977	-38.5089	-37.9111	-39.4704	-39.1014	-51.1775	-40.8919
1.53034	-33.2107	-48.6295	-43.7156	-39.6658	-42.5295	-40.8631	-51.5095	-39.2608
1.53033	-31.0372	-43.6625	-59.5096	-41.9736	-47.809	-43.2381	-48.1121	-37.8763
1.53033	-27.4079	-39.0061	-45.4314	-44.3296	-54.4319	-45.8378	-44.8723	-36.8475
1.53032	-24.3119	-36.0361	-39.2785	-45.2546	-47.2692	-46.8725	-42.5919	-36.1978
1.53031	-21.8971	-34.1665	-36.1091	-44.3464	-42.4648	-45.3555	-41.1234	-35.933
1.5303	-20.0232	-33.1146	-34.2743	-43.208	-39.7242	-43.3117	-40.3304	-36.0655
1.53029	-18.5645	-32.7755	-33.3	-42.7798	-38.0988	-41.7817	-40.1537	-36.6252
1.53028	-17.4235	-33.1592	-33.0127	-43.4047	-37.2256	-40.846	-40.604	-37.6689
1.53027	-16.5157	-34.3937	-33.3705	-45.5546	-36.9484	-40.3944	-41.7697	-39.2885
1.53027	-15.7564	-36.785	-34.4301	-50.8927	-37.2042	-40.2711	-43.8409	-41.5913
1.53026	-15.054	-40.6741	-36.3787	-61.812	-37.9861	-40.263	-47.0009	-44.4321
1.53025	-14.3157	-42.0417	-39.6635	-47.0186	-39.3312	-40.1031	-49.4695	-46.0858
1.53024	-13.4678	-37.1041	-45.0892	-41.244	-41.313	-39.5862	-46.5913	-44.4057
1.53023	-12.4808	-33.025	-46.4879	-37.7999	-43.9816	-38.7275	-42.656	-41.7821
1.53022	-11.3781	-30.2869	-40.7085	-35.5195	-46.9517	-37.7292	-39.7579	-39.7565
1.53022	-10.2182	-28.4789	-37.0188	-34.0092	-48.2991	-36.8068	-37.7135	-38.4343
1.53021	-9.06639	-27.3829	-34.8525	-33.0998	-47.067	-36.0999	-36.2898	-37.7179
1.5302	-7.97617	-26.9056	-33.6803	-32.7189	-45.5271	-35.683	-35.3426	-37.532
1.53019	-6.98403	-27.0277	-33.2902	-32.8528	-44.7791	-35.5977	-34.783	-37.8357
1.53018	-6.11168	-27.7722	-33.6302	-33.5396	-45.0274	-35.8769	-34.5528	-38.6044
1.53017	-5.37045	-29.1101	-34.7707	-34.8851	-46.4854	-36.5602	-34.6101	-39.7838
1.53016	-4.76522	-30.502	-36.9399	-37.1116	-49.8592	-37.7054	-34.9203	-41.1641
1.53016	-4.29705	-30.1002	-40.5859	-40.6394	-58.7253	-39.3996	-35.451	-42.1504
1.53015	-3.96488	-27.3908	-44.6976	-45.257	-57.7209	-41.7531	-36.1683	-41.974
1.53014	-3.76641	-24.304	-41.5581	-43.8758	-48.2733	-44.7544	-37.0376	-40.7692
1.53013	-3.69853	-21.6775	-37.1026	-39.315	-43.9747	-47.3536	-38.0307	-39.3414
1.53012	-3.75736	-19.5654	-34.228	-36.2565	-41.4417	-46.9989	-39.1403	-38.1733
1.53011	-3.93804	-17.8845	-32.4856	-34.3703	-39.9326	-44.9201	-40.4008	-37.4115
1.53011	-4.23427	-16.5507	-31.5916	-33.3208	-39.1794	-43.2824	-41.9051	-37.0836
1.5301	-4.63767	-15.492	-31.4433	-32.9557	-39.0759	-42.4797	-43.8128	-37.1965
1.53009	-5.13692	-14.6425	-32.0698	-33.236	-39.5876	-42.5167	-46.3144	-37.7708
1.53008	-5.71704	-13.9345	-33.6642	-34.2171	-40.6823	-43.4576	-49.2108	-38.8586
1.53007	-6.35894	-13.2944	-36.796	-36.0884	-42.1368	-45.5762	-50.0422	-40.5701
1.53006	-7.03992	-12.6458	-43.577	-39.3319	-43.0207	-49.746	-47.2886	-43.1352
1.53005	-7.73579	-11.9231	-48.0107	-45.2263	-42.0445	-59.5442	-44.226	-47.1049
1.53005	-8.42493	-11.0904	-37.6088	-48.5176	-39.8427	-53.6147	-41.9347	-54.2814
1.53004	-9.09357	-10.1527	-32.9145	-41.2149	-37.6908	-46.6965	-40.373	-60.8442
1.53003	-9.74033	-9.14877	-30.161	-37.0409	-36.0134	-43.1254	-39.4307	-51.4821
1.53002	-10.3777	-8.13241	-28.4757	-34.6342	-34.8497	-41.0224	-39.0505	-47.5801
1.53001	-11.0295	-7.15408	-27.5433	-33.2805	-34.1667	-39.8397	-39.232	-45.6572
1.53	-11.7257	-6.25244	-27.2146	-32.7123	-33.9354	-39.3688	-40.0413	-44.7374
1.52999	-12.4963	-5.45323	-27.3674	-32.8459	-34.1433	-39.5378	-41.654	-44.3554
1.52999	-13.3662	-4.77193	-27.7545	-33.7175	-34.7911	-40.3554	-44.5084	-44.1206
1.52998	-14.3509	-4.21682	-27.7864	-35.5128	-35.8735	-41.8909	-50.0169	-43.6686
1.52997	-15.4505	-3.79161	-26.726	-38.7594	-37.3183	-44.2034	-64.7982	-42.8422
1.52996	-16.6423	-3.4972	-24.6579	-45.431	-38.8121	-46.7862	-49.5621	-41.796
1.52995	-17.8704	-3.33269	-22.3124	-57.5719	-39.6078	-47.1044	-43.8418	-40.8078
1.52994	-19.0419	-3.29596	-20.1464	-42.1671	-39.1492	-44.6433	-40.7234	-40.0908
1.52994	-20.0461	-3.38379	-18.291	-37.3511	-37.9874	-42.1572	-38.8331	-39.776
1.52993	-20.8097	-3.59167	-16.7485	-34.8628	-36.908	-40.4372	-37.7416	-39.9643
1.52992	-21.3532	-3.91339	-15.4844	-33.6287	-36.2739	-39.4555	-37.2767	-40.7853
1.52991	-21.7861	-4.34029	-14.4554	-33.3468	-36.2174	-39.1244	-37.3759	-42.4829
1.5299	-22.2481	-4.86049	-13.6147	-33.9808	-36.8385	-39.3852	-38.0439	-45.6539
1.52989	-22.8595	-5.45804	-12.9106	-35.6681	-38.3124	-40.1691	-39.3466	-52.5393
1.52988	-23.7076	-6.11257	-12.2853	-38.5308	-41.0122	-41.254	-41.4156	-59.03
1.52988	-24.8497	-6.80006	-11.6776	-40.3149	-45.5538	-41.9613	-44.3654	-46.8329
1.52987	-26.3085	-7.49542	-11.0313	-36.7483	-47.5911	-41.3572	-47.3018	-41.8744
1.52986	-28.0313	-8.17723	-10.3085	-32.6347	-42.0705	-39.6339	-46.5753	-38.9205
1.52985	-29.7747	-8.83346	-9.50047	-29.6287	-37.9545	-37.7466	-43.549	-37.0094
1.52984	-30.9883	-9.46609	-8.6281	-27.5028	-35.3337	-36.1946	-41.1318	-35.8026
1.52983	-31.1923	-10.0919	-7.73075	-26.0305	-33.6829	-35.1005	-39.5946	-35.1538
1.52983	-30.6705	-10.739	-6.852	-25.0695	-32.755	-34.4744	-38.7903	-35.0027
1.52982	-30.063	-11.4415	-6.02964	-24.5163	-32.4468	-34.313	-38.6063	-35.3432
1.52981	-29.7546	-12.2331	-5.2918	-24.2608	-32.7401	-34.6298	-38.969	-36.2196
1.5298	-29.9009	-13.1433	-4.65731	-24.135	-33.6908	-35.4645	-39.7836	-37.7465
1.52979	-30.5816	-14.1931	-4.13771	-23.8748	-35.451	-36.8869	-40.7934	-40.1683
1.52978	-31.8841	-15.3898	-3.73934	-23.1875	-38.3112	-38.9613	-41.3716	-43.9993
1.52977	-33.944	-16.7178	-3.46508	-21.9719	-42.3414	-41.4575	-40.8256	-49.4504
1.52977	-36.904	-18.1214	-3.3155	-20.4085	-43.2223	-42.7824	-39.3785	-47.8826
1.52976	-40.1285	-19.4872	-3.28944	-18.7625	-39.1411	-41.2765	-37.7868	-42.838
1.52975	-40.0114	-20.6501	-3.38433	-17.2116	-35.8477	-38.8945	-36.4797	-39.6277
1.52974	-37.0682	-21.4698	-3.59603	-15.8338	-33.774	-37.0246	-35.5867	-37.6121
1.52973	-34.6083	-21.9452	-3.91848	-14.6469	-32.6166	-35.8364	-35.1328	-36.3653
1.52972	-33.042	-22.2269	-4.34312	-13.6391	-32.2108	-35.2727	-35.1237	-35.6708
1.52972	-32.2175	-22.5113	-4.85806	-12.7828	-32.498	-35.2813	-35.5744	-35.4026
1.52971	-32.0137	-22.9546	-5.44744	-12.0409	-33.4646	-35.8317	-36.5148	-35.4709
1.5297	-32.3644	-23.6594	-6.09114	-11.3697	-34.9757	-36.876	-37.9765	-35.7934
1.52969	-33.2302	-24.6928	-6.76569	-10.7234	-36.161	-38.214	-39.9025	-36.2796
1.52968	-34.5376	-26.0976	-7.44681	-10.0609	-35.2344	-39.1996	-41.7836	-36.83
1.52967	-36.0235	-27.8764	-8.11397	-9.35466	-32.6505	-38.9092	-42.2387	-37.3615
1.52966	-36.9856	-29.8995	-8.75579	-8.59747	-30.0871	-37.5004	-40.8509	-37.8521
1.52966	-36.6797	-31.6809	-9.37408	-7.80246	-28.0542	-35.9327	-39.0193	-38.3734
1.52965	-35.4611	-32.399	-9.98453	-6.99694	-26.5537	-34.7385	-37.5608	-39.0823
1.52964	-34.1737	-31.9486	-10.6134	-6.21332	-25.5014	-34.0752	-36.6205	-40.2038
1.52963	-33.235	-31.1459	-11.292	-5.48185	-24.7987	-33.999	-36.163	-42.0702
1.52962	-32.7555	-30.6032	-12.0518	-4.82701	-24.3221	-34.5852	-36.1125	-45.3383
1.52961	-32.7504	-30.547	-12.9198	-4.26667	-23.8964	-36.0012	-36.3564	-51.9574
1.52961	-33.2128	-31.0657	-13.9162	-3.81296	-23.2986	-38.6364	-36.7073	-54.0852
1.5296	-34.1125	-32.2504	-15.0505	-3.47358	-22.3487	-43.4288	-36.8894	-45.275
1.52959	-35.3235	-34.272	-16.3165	-3.25299	-21.0357	-47.9017	-36.6569	-40.6779
1.52958	-36.4384	-37.4588	-17.6833	-3.15335	-19.5116	-41.2353	-36.0091	-37.8125
1.52957	-36.6963	-41.9682	-19.0846	-3.17503	-17.9575	-36.479	-35.1865	-35.9161
1.52956	-35.7779	-42.8917	-20.4157	-3.31687	-16.496	-33.5559	-34.4537	-34.6913
1.52955	-34.3179	-38.6381	-21.5609	-3.57603	-15.1849	-31.6929	-33.9827	-33.9981
1.52955	-32.9527	-35.4289	-22.4589	-3.94762	-14.0399	-30.5623	-33.8682	-33.7628
1.52954	-31.931	-33.4525	-23.1558	-4.42399	-13.0532	-30.007	-34.1664	-33.9381
1.52953	-31.307	-32.341	-23.7825	-4.99383	-12.2035	-29.936	-34.9129	-34.4676
1.52952	-31.0784	-31.8932	-24.4851	-5.64121	-11.4605	-30.2612	-36.096	-35.2272
1.52951	-31.2336	-32.012	-25.3775	-6.34502	-10.7884	-30.8189	-37.5105	-35.9294
1.5295	-31.7598	-32.6574	-26.5245	-7.07961	-10.1493	-31.2585	-38.4264	-36.1112
1.5295	-32.634	-33.8128	-27.9242	-7.81745	-9.50848	-31.0748	-37.8836	-35.4969
1.52949	-33.7872	-35.4257	-29.447	-8.53442	-8.84125	-30.0694	-36.2265	-34.3528
1.52948	-35.0269	-37.2265	-30.7375	-9.21656	-8.1383	-28.6053	-34.4794	-33.1366
1.52947	-35.953	-38.3963	-31.3089	-9.8655	-7.40703	-27.1261	-33.1192	-32.1303
1.52946	-36.1319	-38.069	-31.0734	-10.4996	-6.66769	-25.8523	-32.2579	-31.448
1.52945	-35.5925	-36.771	-30.4853	-11.1501	-5.94691	-24.8342	-31.9157	-31.129
1.52944	-34.7892	-35.4673	-30.0037	-11.8544	-5.27155	-24.0349	-32.1179	-31.1896
1.52944	-34.1101	-34.5492	-29.8653	-12.65	-4.66484	-23.3645	-32.932	-31.6431
1.52943	-33.7403	-34.0835	-30.1781	-13.57	-4.14497	-22.6938	-34.5049	-32.4999
1.52942	-33.754	-34.0453	-31.0208	-14.6403	-3.72518	-21.8845	-37.1214	-33.741
1.52941	-34.1923	-34.3809	-32.5053	-15.8756	-3.41464	-20.8504	-41.0767	-35.2231
1.5294	-35.1031	-35.0012	-34.8431	-17.2725	-3.21936	-19.6044	-43.2261	-36.4679
1.52939	-36.5697	-35.7469	-38.4678	-18.7946	-3.14301	-18.2396	-39.1677	-36.6906
1.52939	-38.7514	-36.3657	-43.901	-20.3504	-3.18746	-16.865	-35.4235	-35.7735
1.52938	-41.9776	-36.6024	-44.8911	-21.7793	-3.35296	-15.5621	-32.9762	-34.4721
1.52937	-46.9743	-36.411	-40.0021	-22.8988	-3.63815	-14.3761	-31.4646	-33.3707
1.52936	-53.0632	-36.0063	-36.8425	-23.6347	-4.03956	-13.3238	-30.6649	-32.6763
1.52935	-48.8928	-35.6663	-35.0781	-24.1037	-4.55092	-12.4027	-30.459	-32.438
1.52934	-44.5723	-35.5904	-34.2536	-24.5267	-5.16207	-11.5982	-30.762	-32.6637
1.52933	-42.1065	-35.9016	-34.1643	-25.1051	-5.85761	-10.8869	-31.4243	-33.348
1.52933	-40.6307	-36.6903	-34.7289	-25.9827	-6.61585	-10.2399	-32.0429	-34.4422
1.52932	-39.6737	-38.0437	-35.9172	-27.2663	-7.40876	-9.62604	-31.8705	-35.7345
1.52931	-38.9271	-40.0214	-37.6429	-29.049	-8.20432	-9.01665	-30.5437	-36.6336
1.5293	-38.1824	-42.3694	-39.4186	-31.3944	-8.97235	-8.39088	-28.643	-36.4071
1.52929	-37.3543	-43.5442	-39.9187	-34.1358	-9.69311	-7.7402	-26.8033	-35.2186
1.52928	-36.483	-42.0331	-38.6092	-36.138	-10.3653	-7.06973	-25.2789	-33.8609
1.52928	-35.6754	-39.6503	-36.8078	-35.7839	-11.0086	-6.39578	-24.117	-32.8144
1.52927	-35.0397	-37.7197	-35.3813	-34.2163	-11.6597	-5.74094	-23.2937	-32.2427
1.52926	-34.6595	-36.417	-34.5177	-32.9458	-12.3633	-5.12908	-22.7554	-32.2059
1.52925	-34.5984	-35.6828	-34.2249	-32.3382	-13.1649	-4.58185	-22.4172	-32.7642
1.52924	-34.9163	-35.4521	-34.5031	-32.4254	-14.1054	-4.11704	-22.1464	-34.0263
1.52923	-35.6893	-35.6799	-35.3874	-33.2356	-15.2179	-3.74831	-21.7585	-36.1798
1.52922	-37.0389	-36.3269	-36.9608	-34.8798	-16.5243	-3.48572	-21.0741	-39.334
1.52922	-39.188	-37.3209	-39.3177	-37.6049	-18.0259	-3.33645	-20.0304	-41.5488
1.52921	-42.5919	-38.4707	-42.1261	-41.5999	-19.681	-3.3055	-18.7239	-38.8936
1.5292	-47.8933	-39.3535	-42.9595	-43.5948	-21.3631	-3.39612	-17.3208	-35.3673
1.52919	-48.7494	-39.4632	-40.5524	-39.8853	-22.8269	-3.61007	-15.9566	-32.8467
1.52918	-43.258	-38.793	-37.8779	-36.4741	-23.7956	-3.94754	-14.7071	-31.2156
1.52917	-39.5828	-37.849	-35.9443	-34.2953	-24.214	-4.40666	-13.6011	-30.2872
1.52917	-37.2765	-37.0665	-34.7188	-33.0277	-24.3291	-4.98265	-12.6389	-29.9498
1.52916	-35.8375	-36.651	-34.0867	-32.4667	-24.4573	-5.66639	-11.8042	-30.1286
1.52915	-35.0295	-36.6926	-33.9726	-32.5211	-24.818	-6.44248	-11.0705	-30.7154
1.52914	-34.74	-37.2605	-34.3363	-33.1794	-25.5397	-7.2872	-10.4051	-31.4194
1.52913	-34.9211	-38.4606	-35.1562	-34.5089	-26.716	-8.16731	-9.77351	-31.5918
1.52912	-35.5689	-40.5016	-36.3961	-36.6991	-28.4479	-9.04176	-9.14432	-30.6346
1.52911	-36.7198	-43.8348	-37.9179	-40.2203	-30.87	-9.86884	-8.49552	-28.861
1.52911	-38.4615	-49.2588	-39.2976	-46.4221	-34.0907	-10.6187	-7.81908	-26.9725
1.5291	-40.9585	-50.7997	-39.8095	-52.1309	-37.4757	-11.2864	-7.1219	-25.3341
1.52909	-44.4611	-45.0194	-39.2374	-44.2896	-37.9642	-11.8967	-6.4225	-24.039
1.52908	-48.6986	-41.2465	-38.2331	-40.1866	-35.804	-12.4977	-5.74535	-23.0773
1.52907	-49.4045	-38.9436	-37.4033	-38.0525	-33.9773	-13.1478	-5.11545	-22.4018
1.52906	-46.3092	-37.557	-37.002	-37.0313	-33.0518	-13.905	-4.55488	-21.94
1.52906	-43.8821	-36.8361	-37.1215	-36.7968	-32.982	-14.8214	-4.08137	-21.5857
1.52905	-42.4896	-36.6653	-37.8292	-37.1807	-33.7645	-15.9439	-3.70832	-21.1955
1.52904	-41.8714	-37.0004	-39.2327	-38.0051	-35.5566	-17.3148	-3.4455	-20.6171
1.52903	-41.8193	-37.8463	-41.5241	-38.8857	-38.8854	-18.9722	-3.29991	-19.7608
1.52902	-42.1395	-39.2571	-44.9093	-39.1087	-45.8349	-20.9384	-3.27656	-18.6543
1.52901	-42.5778	-41.3508	-47.9684	-38.2375	-54.5229	-23.1789	-3.379	-17.4116
1.529	-42.8113	-44.3329	-45.8805	-36.7592	-41.6789	-25.4831	-3.60961	-16.1549
1.529	-42.6169	-48.3416	-42.3329	-35.3222	-37.0654	-27.2997	-3.96962	-14.9689
1.52899	-42.0795	-51.3583	-39.8378	-34.2207	-34.6068	-28.0426	-4.45869	-13.8956
1.52898	-41.4932	-49.3276	-38.2846	-33.534	-33.2966	-27.9394	-5.07415	-12.9459
1.52897	-41.1271	-46.5252	-37.4601	-33.2753	-32.8098	-27.7088	-5.80954	-12.1106
1.52896	-41.1588	-44.7673	-37.25	-33.4506	-33.0445	-27.8053	-6.6524	-11.3679
1.52895	-41.723	-43.8873	-37.6159	-34.0795	-34.0314	-28.4268	-7.58149	-10.6887
1.52895	-42.982	-43.6505	-38.5841	-35.2045	-35.9609	-29.7086	-8.56388	-10.0411
1.52894	-45.2121	-43.859	-40.2616	-36.8929	-39.3885	-31.8612	-9.55433	-9.39657
1.52893	-48.8793	-44.2941	-42.9081	-39.2006	-46.4296	-35.373	-10.5004	-8.73545
1.52892	-52.7793	-44.6953	-47.2041	-41.9063	-53.6189	-41.7547	-11.3564	-8.05159
